road,id,model_type,condition,name,lat,lon,length
N105,1000912,link,NaN,link_LRP029,23.8856211559322,90.4963353644067,1027.3749999999973
N105,1000913,bridge,A,NARAYAN ROLI,23.8877957956,90.4862561908,5.0
N105,1000914,link,NaN,link_LRP030,23.8877957956,90.4862561908,1738.9999999999998
N105,1000915,bridge,A,SHAMMUDDA,23.9000311163498,90.4819416376425,2.8333333333333335
N105,1000916,link,NaN,link_LRP032,23.9000311163498,90.4819416376425,979.1666666666695
N105,1000917,bridge,A,SHAMUDDA,23.9087810798165,90.4768658055045,3.4
N105,1000918,link,NaN,link_LRP033,23.9087810798165,90.4768658055045,2160.6000000000013
N105,1000919,bridge,A,DIRAJGRAM,23.9221201867857,90.4630523696428,5.0
N105,1000920,link,NaN,link_LRP035,23.9221201867857,90.4630523696428,440.99999999999795
N105,1000921,bridge,A,DIRASURAM,23.9240826776119,90.459158330597,8.0
N105,1000922,link,NaN,link_LRP036,23.9240826776119,90.459158330597,1309.0000000000002
N105,1000923,bridge,A,BASURA,23.9318303820895,90.4503186477612,4.5
N105,1000924,link,NaN,link_LRP037,23.9318303820895,90.4503186477612,1594.4999999999966
N105,1000925,bridge,A,JUGITALA,23.9413308513317,90.4378418447941,6.5
N105,1000926,link,NaN,link_LRP039,23.9413308513317,90.4378418447941,963.5000000000059
N105,1000927,bridge,A,MOGORKHAL,23.9459245869257,90.4296521268551,3.0
N105,1000928,link,NaN,link_LRP040,23.9459245869257,90.4296521268551,1244.9999999999975
N105,1000929,bridge,A,BOGRA,23.9490639294372,90.4188995177489,3.0
N105,1000930,link,NaN,link_LRP041,23.9490639294372,90.4188995177489,695.0000000000005
N105,1000931,bridge,A,BOGRA-3 BOX CULVERT,23.950303375,90.4122093535714,3.0
N105,1000932,link,NaN,link_LRP042,23.950303375,90.4122093535714,1278.9999999999964
N105,1000933,bridge,A,NOWZAR-2,23.9554939148437,90.4018066429687,3.0
N105,1000934,link,NaN,link_LRP043,23.9554939148437,90.4018066429687,3.0
N105,1000935,sourcesink,NaN,SoSi_N105,23.9554939148437,90.4018066429687,1.0
N106,1000936,sourcesink,NaN,SoSi_N106,22.397475046875,91.8200368225,1.0
N106,1000937,link,NaN,link_LRPS,22.397475046875,91.8200368225,477.0
N106,1000310,intersection,NaN,IS_N1N106,22.3786903947371,91.83615315715855,20.0
N106,1000938,bridge,C,TANARI BOTTOLA CULVERT,22.397475046875,91.8200368225,2.4
N106,1000939,link,NaN,link_LRPS,22.397475046875,91.8200368225,956.6
N106,1000940,bridge,A,BALUCHARA,22.4059466,91.8186830923076,3.0
N106,1000941,link,NaN,link_LRP001,22.4059466,91.8186830923076,703.9999999999999
N106,1000942,bridge,A,BALUCHARA,22.412053275,91.8185294333333,15.540000000000001
N106,1000943,link,NaN,link_LRP002,22.412053275,91.8185294333333,1138.4600000000005
N106,1000944,bridge,A,AMAR BAZAR,22.4222129444794,91.820007825552,3.65
N106,1000945,link,NaN,link_LRP003,22.4222129444794,91.820007825552,958.3500000000003
N106,1000946,bridge,C,BORDIGHIR PAR,22.4307152136363,91.81995385,4.5
N106,1000947,link,NaN,link_LRP004,22.4307152136363,91.81995385,806.5
N106,1000948,bridge,C,BORODIGHIR PAR,22.4379251385964,91.8205382824561,7.4
N106,1000949,link,NaN,link_LRP006,22.4379251385964,91.8205382824561,1518.5999999999997
N106,1000950,bridge,A,PASHIM CHARAKUL CUL,22.4510976273356,91.8176600723183,8.1
N106,1000951,link,NaN,link_LRP007,22.4510976273356,91.8176600723183,439.89999999999947
N106,1000952,bridge,B,PASSIM SURAGOL,22.4550668461538,91.8171812637362,9.4
N106,1000953,link,NaN,link_LRP008,22.4550668461538,91.8171812637362,1148.6000000000004
N106,1000954,bridge,A,FATEPUR,22.4652592666666,91.8164352,11.7
N106,1000955,link,NaN,link_LRP009,22.4652592666666,91.8164352,1460.2999999999995
N106,1000956,bridge,A,ALALPARA BOX CUL,22.4779060057803,91.8133609049133,6.0
N106,1000957,link,NaN,link_LRP010,22.4779060057803,91.8133609049133,1471.9999999999998
N106,1000958,bridge,C,11 MILE BOX CULVERT,22.4893359687022,91.8079444,6.65
N106,1000959,link,NaN,link_LRP012,22.4893359687022,91.8079444,2797.3500000000004
N106,1000960,bridge,B,SHAZZAPUR SLAB CULVERT,22.5034389735849,91.821686326415,9.5
N106,1000961,link,NaN,link_LRP014,22.5034389735849,91.821686326415,405.5000000000009
N106,1000962,bridge,C,Subadaggu Bridge,22.5044250581395,91.8261362953488,63.86
N106,1000963,link,NaN,link_LRP015,22.5044250581395,91.8261362953488,640.1399999999988
N106,1000964,bridge,C,Isapur Bridge,22.5068245060606,91.8316268141414,34.2
N106,1000965,link,NaN,link_LRP016,22.5068245060606,91.8316268141414,928.8000000000009
N106,1000966,bridge,C,FOUZIA BAZAR BAILY BRIDGE,22.5104046038759,91.840083468217,37.3
N106,1000967,link,NaN,link_LRP017,22.5104046038759,91.840083468217,521.7000000000011
N106,1000968,bridge,C,Sardargat Bridge,22.5128873453287,91.8441870041522,52.845
N106,1000969,link,NaN,link_LRP018,22.5128873453287,91.8441870041522,1053.1549999999982
N106,1000970,bridge,C,Miarghat Bridge,22.5161957308411,91.8524656925233,25.3
N106,1000971,link,NaN,link_LRP019,22.5161957308411,91.8524656925233,654.6999999999998
N106,1000972,bridge,A,MANGHATA BOX CULVERT,22.517860590625,91.8584986533653,5.533333333333334
N106,1000973,link,NaN,link_LRP020,22.517860590625,91.8584986533653,1529.466666666667
N106,1000974,bridge,A,Gohiro Steei Bridge,22.5244144663697,91.8712166966592,37.78
N106,1000975,link,NaN,link_LRP021,22.5244144663697,91.8712166966592,629.2200000000016
N106,1000976,bridge,C,Boropool Bridge,22.5282177382926,91.8757413246341,24.345
N106,1000977,link,NaN,link_LRP022,22.5282177382926,91.8757413246341,1241.6549999999982
N106,1000978,bridge,C,Dabbo Bridge,22.5315882215094,91.8873769335849,14.215
N106,1000979,link,NaN,link_LRP023,22.5315882215094,91.8873769335849,451.7850000000011
N106,1000980,bridge,A,SULTAN PUR CULVERT,22.5324965386554,91.8916659109243,14.466666666666667
N106,1000981,link,NaN,link_LRP024,22.5324965386554,91.8916659109243,1333.5333333333324
N106,1000982,bridge,A,ROYZON BOT TOLA,22.5346564480938,91.9044673140762,9.4
N106,1000983,link,NaN,link_LRP025,22.5346564480938,91.9044673140762,1110.6000000000008
N106,1000984,bridge,C,GALINAGAR,22.5349627852459,91.9147807672131,12.2
N106,1000985,link,NaN,link_LRP026,22.5349627852459,91.9147807672131,558.8000000000014
N106,1000986,bridge,C,ODIL NOGOR BUS TAND 2,22.5348496903485,91.9202035034852,7.166666666666667
N106,1000987,link,NaN,link_LRP027,22.5348496903485,91.9202035034852,3790.8333333333317
N106,1000988,bridge,A,Rauzan dalarmuk Bridge,22.5386663,91.9561389,15.1
N106,1000989,link,NaN,link_LRP030,22.5386663,91.9561389,659.9000000000007
N106,1000990,bridge,D,GODARPUR ARCH MASONARY,22.5385715529411,91.9626192764705,4.0
N106,1000991,link,NaN,link_LRP031,22.5385715529411,91.9626192764705,529.9999999999989
N106,1000992,bridge,A,GODAR PAR,22.5382539349693,91.968204193865,10.299999999999999
N106,1000993,link,NaN,link_LRP032,22.5382539349693,91.968204193865,670.700000000001
N106,1000994,bridge,C,CHEEK POST ARSH MASONARY,22.5410358936329,91.9714262033707,5.775
N106,1000995,link,NaN,link_LRP033,22.5410358936329,91.9714262033707,1348.2250000000026
N106,1000996,bridge,C,Morartak,22.5391385578947,91.9823604157894,4.166666666666667
N106,1000997,link,NaN,link_LRP034,22.5391385578947,91.9823604157894,706.8333333333319
N106,1000998,bridge,A,Chairman Gate 2,22.5439338567901,91.9855106148148,3.75
N106,1000999,link,NaN,link_LRP035,22.5439338567901,91.9855106148148,1257.2499999999957
N106,1001000,bridge,A,BETBEAINA BOX CULVERT,22.5454676462963,91.9952659935185,12.3
N106,1001001,link,NaN,link_LRP036,22.5454676462963,91.9952659935185,655.6999999999994
N106,1001002,bridge,A,SUP NALA SUBMARGE,22.5455193036437,92.0050399445344,3.566666666666667
N106,1001003,link,NaN,link_LRP037,22.5455193036437,92.0050399445344,944.4333333333337
N106,1001004,bridge,A,SIKDAR PARA (2) CULVERT,22.5439360457943,92.0095418140186,10.4
N106,1001005,link,NaN,link_LRP038,22.5439360457943,92.0095418140186,1074.6000000000008
N106,1001006,bridge,A,RAMGONA BOX CULVERT,22.5513393394799,92.0149879886524,3.6
N106,1001007,link,NaN,link_LRP039,22.5513393394799,92.0149879886524,1390.4000000000055
N106,1001008,bridge,A,THANDA SORI,22.555958752855,92.0267886431918,1.9
N106,1001009,link,NaN,link_LRP040,22.555958752855,92.0267886431918,461.0999999999939
N106,1001010,bridge,A,THANDA CHORI SLAB,22.557728795754,92.0307806793557,3.75
N106,1001011,link,NaN,link_LRP041,22.557728795754,92.0307806793557,1075.2500000000007
N106,1001012,bridge,D,RANIRHAT BRIDGE,22.563634790773,92.037962580798,33.666666666666664
N106,1001013,link,NaN,link_LRP042,22.563634790773,92.037962580798,1314.3333333333323
N106,1001014,bridge,A,RANIRAT ARCK,22.574619117161,92.0427147411016,8.0
N106,1001015,link,NaN,link_LRP043,22.574619117161,92.0427147411016,769.000000000001
N106,1001016,bridge,A,SADAK NAGAR CUL,22.5794600180055,92.0473380518005,2.25
N106,1001017,link,NaN,link_LRP044,22.5794600180055,92.0473380518005,972.7500000000014
N106,1001018,bridge,A,MOGOY CHORI,22.5836623015105,92.0551782392749,11.2
N106,1001019,link,NaN,link_LRP045,22.5836623015105,92.0551782392749,1211.799999999999
N106,1001020,bridge,B,Mogachhari Bridge,22.5883422208333,92.0657728458333,10.2
N106,1001021,link,NaN,link_LRP046,22.5883422208333,92.0657728458333,882.8000000000006
N106,1001022,bridge,A,MOGI CHORI,22.5934267934865,92.0713846477011,3.0
N106,1001023,link,NaN,link_LRP047,22.5934267934865,92.0713846477011,2506.999999999998
N106,1001024,bridge,A,MOGI CHORI,22.6037405683776,92.0909075887259,3.0
N106,1001025,link,NaN,link_LRP049,22.6037405683776,92.0909075887259,271.0000000000009
N106,1001026,bridge,C,GARRA ARCH,22.6048707241979,92.0922051834097,12.9
N106,1001027,link,NaN,link_LRP050,22.6048707241979,92.0922051834097,995.1000000000028
N106,1001028,bridge,A,GHAGRA ARCH MASO,22.6095055465408,92.0974894968553,4.333333333333333
N106,1001029,link,NaN,link_LRP051,22.6095055465408,92.0974894968553,1080.6666666666677
N106,1001030,bridge,C,GAIYA CHARA,22.6164087248626,92.1024845527472,2.25
N106,1001031,link,NaN,link_LRP052,22.6164087248626,92.1024845527472,656.7499999999989
N106,1001032,bridge,A,COLABAGAN ARCH MASONRY(R),22.6204395223404,92.1039324444149,4.166666666666667
N106,1001033,link,NaN,link_LRP053,22.6204395223404,92.1039324444149,1385.8333333333337
N106,1001034,bridge,B,MOIS PARA ARCH MASONRY,22.6278068480314,92.1130745535433,1.6
N106,1001035,link,NaN,link_LRP054,22.6278068480314,92.1130745535433,1489.3999999999996
N106,1001036,bridge,A,BOTH BANI CULVERT,22.638833161809,92.115618243216,2.0
N106,1001037,link,NaN,link_LRP055,22.638833161809,92.115618243216,398.99999999999625
N106,1001038,bridge,A,CHITTA ARCH MASONRY,22.639689152,92.1174593697142,1.5
N106,1001039,link,NaN,link_LRP056,22.639689152,92.1174593697142,1886.5000000000052
N106,1001040,bridge,B,Manikchhari Bridge,22.6448155370689,92.1296145956896,75.55
N106,1001041,link,NaN,link_LRP058,22.6448155370689,92.1296145956896,75.55
N106,1001042,sourcesink,NaN,SoSi_N106,22.6448155370689,92.1296145956896,1.0
N2,1001043,sourcesink,NaN,SoSi_N2,23.7180650594594,90.5157713121621,1.0
N2,1001044,link,NaN,link_LRP002,23.7180650594594,90.5157713121621,1511.0
N2,1001045,intersection,NaN,IS_N2N8,23.700987768385147,90.46954102919025,20.0
N2,1000008,intersection,NaN,IS_N1N2,23.711562476013448,90.5194927292567,20.0
N2,1001046,bridge,C,Jatramura Bridge,23.7180650594594,90.5157713121621,36.7
N2,1001047,link,NaN,link_LRP002,23.7180650594594,90.5157713121621,9934.3
N2,1001048,bridge,C,Gola kandail Bridge.,23.7853886,90.5689207170731,11.45
N2,1001049,link,NaN,link_LRP012,23.7853886,90.5689207170731,1872.5500000000004
N2,1001050,bridge,B,ADURI BOX CULVERT,23.7976774888888,90.5808413907407,4.9
N2,1001051,link,NaN,link_LRP014,23.7976774888888,90.5808413907407,962.1000000000006
N2,1001052,bridge,B,ADURI BOX CULVERT,23.8043535636363,90.5868510651515,3.5
N2,1001053,intersection,NaN,IS_N2N105,23.810563676268153,90.57657564772575,20.0
N2,1001054,link,NaN,link_LRP015,23.8043535636363,90.5868510651515,1340.4999999999993
N2,1001055,bridge,A,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,3.4
N2,1001056,link,NaN,link_LRP016,23.8141318216274,90.5946881518201,509.6000000000017
N2,1001057,bridge,C,Banti Bridge,23.8175902727272,90.5980362409091,37.625
N2,1001058,link,NaN,link_LRP017,23.8175902727272,90.5980362409091,1738.3749999999998
N2,1001059,bridge,A,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,4.5
N2,1001060,link,NaN,link_LRP018,23.8296726621951,90.6093124878048,973.499999999998
N2,1001061,bridge,B,SON PARA,23.8361761919786,90.6158002716577,8.3
N2,1001062,link,NaN,link_LRP019,23.8361761919786,90.6158002716577,942.7000000000005
N2,1001063,bridge,A,FURINGDIA BOX CULVERT,23.8420215152592,90.6225475748148,8.3
N2,1001064,link,NaN,link_LRP020,23.8420215152592,90.6225475748148,610.6999999999998
N2,1001065,bridge,A,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,6.0
N2,1001066,link,NaN,link_LRP021,23.8455601296072,90.6272545388217,1623.999999999999
N2,1001067,bridge,B,SHAT GRAM BOX CULVERT,23.8552059112311,90.6386719605831,4.0
N2,1001068,link,NaN,link_LRP022,23.8552059112311,90.6386719605831,1408.0000000000025
N2,1001069,bridge,A,BAGBARI BOX CULVERT,23.8551351154798,90.6523555436532,4.0
N2,1001070,link,NaN,link_LRP024,23.8551351154798,90.6523555436532,1147.9999999999975
N2,1001071,bridge,A,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,3.0
N2,1001072,link,NaN,link_LRP025,23.8544541010025,90.6636239691729,3731.000000000002
N2,1001073,bridge,A,KURIRPARA BOX CULVERT,23.8777000377733,90.6666340974155,2.5
N2,1001074,link,NaN,link_LRP029,23.8777000377733,90.6666340974155,2069.499999999999
N2,1001075,bridge,B,PANCNDANA BRIDGE,23.8936715910973,90.6671215770186,11.933333333333332
N2,1001076,link,NaN,link_LRP031,23.8936715910973,90.6671215770186,2443.0666666666684
N2,1001077,bridge,A,UTTAR BAYANDA CULVERT,23.9052630964179,90.68532964,3.6
N2,1001078,link,NaN,link_LRP033,23.9052630964179,90.68532964,2232.3999999999974
N2,1001079,bridge,A,BAGDI BOX CULVERT,23.9219850495049,90.6971526,12.7
N2,1001080,link,NaN,link_LRP035,23.9219850495049,90.6971526,347.29999999999944
N2,1001081,bridge,A,BAGDI - 2 CULVERT,23.9240587152317,90.6994088524503,3.0
N2,1001082,link,NaN,link_LRP036,23.9240587152317,90.6994088524503,920.0000000000018
N2,1001083,bridge,A,Basail Bridge,23.931131565594,90.7049377079207,14.45
N2,1001084,link,NaN,link_LRP037,23.931131565594,90.7049377079207,1107.55
N2,1001085,bridge,C,BALANAGAR BRIDGE,23.9397914928366,90.7099972916905,36.25
N2,1001086,link,NaN,link_LRP038,23.9397914928366,90.7099972916905,701.7499999999995
N2,1001087,bridge,A,KARAR CHAR CULVERT (2),23.9461092865168,90.7111084978549,9.05
N2,1001088,link,NaN,link_LRP039,23.9461092865168,90.7111084978549,1231.9499999999996
N2,1001089,bridge,A,PATUAR PAR CULVERT,23.9561707439089,90.7166429961178,3.2
N2,1001090,link,NaN,link_LRP040,23.9561707439089,90.7166429961178,971.8000000000013
N2,1001091,bridge,B,SAYED NAGAR CULVERT,23.9639584596899,90.7209383751938,3.25
N2,1001092,link,NaN,link_LRP041,23.9639584596899,90.7209383751938,807.75
N2,1001093,bridge,A,SAYED NAGOR CULVERT,23.970321226799,90.7248602101737,8.066666666666668
N2,1001094,link,NaN,link_LRP042,23.970321226799,90.7248602101737,1126.9333333333313
N2,1001095,bridge,A,ITAKHOLA CULVERT,23.9781330395061,90.7314758677469,7.3
N2,1001096,link,NaN,link_LRP043,23.9781330395061,90.7314758677469,1005.7000000000053
N2,1001097,bridge,A,SHASPUR CULVERT,23.9820949046511,90.7403769,3.25
N2,1001098,link,NaN,link_LRP044,23.9820949046511,90.7403769,1624.75
N2,1001099,bridge,A,GASHIRDIA BOX CULVERT,23.990556033582,90.7532248432835,4.1
N2,1001100,link,NaN,link_LRP045,23.990556033582,90.7532248432835,775.8999999999941
N2,1001101,bridge,B,SIMBI RCC GIRDER,23.9941083857142,90.7598198171428,57.725
N2,1001102,link,NaN,link_LRP046,23.9941083857142,90.7598198171428,522.2750000000054
N2,1001103,bridge,A,KUNDAR PARA (1) BOX CULVERT,23.9967209346303,90.7646600762645,2.95
N2,1001104,link,NaN,link_LRP047,23.9967209346303,90.7646600762645,870.0499999999975
N2,1001105,bridge,A,HAZI BAGAN CULVERT,24.0004307077966,90.7721521084745,9.55
N2,1001106,link,NaN,link_LRP048,24.0004307077966,90.7721521084745,1941.4500000000005
N2,1001107,bridge,A,SHRISTIGAR BOX CULVERT,24.0070461755434,90.7897196461956,9.55
N2,1001108,link,NaN,link_LRP049,24.0070461755434,90.7897196461956,410.4500000000017
N2,1001109,bridge,A,HAGIBAGAN BOX CULVERT,24.0092648319672,90.7929978532786,3.0
N2,1001110,link,NaN,link_LRP050,24.0092648319672,90.7929978532786,1481.9999999999995
N2,1001111,bridge,A,CHITAMNI BOX CULVERT,24.017088827027,90.8047933831081,5.4
N2,1001112,link,NaN,link_LRP051,24.017088827027,90.8047933831081,730.5999999999971
N2,1001113,bridge,A,CHAITANUE BOX CULVERT,24.02083753125,90.8106968749999,11.0
N2,1001114,link,NaN,link_LRP052,24.02083753125,90.8106968749999,1101.9999999999995
N2,1001115,bridge,A,KAMARTEK BOX CULVERT,24.0265370705479,90.8196663277397,7.3
N2,1001116,link,NaN,link_LRP053,24.0265370705479,90.8196663277397,494.70000000000243
N2,1001117,bridge,A,GABTALI BOX CULVERT,24.0292368238938,90.8239100752212,5.375
N2,1001118,link,NaN,link_LRP054,24.0292368238938,90.8239100752212,1520.6249999999964
N2,1001119,bridge,A,MARGAL BOX CULVERT,24.0367807158088,90.836181023897,4.0
N2,1001120,link,NaN,link_LRP055,24.0367807158088,90.836181023897,425.9999999999997
N2,1001121,bridge,A,BARMANERTEK BOX CULVERT,24.0388256425837,90.839737291866,10.875
N2,1001122,link,NaN,link_LRP056,24.0388256425837,90.839737291866,1001.1250000000005
N2,1001123,bridge,A,BITIMARGAL BOX CULVERT,24.0415876141025,90.8492013705128,3.5
N2,1001124,link,NaN,link_LRP057,24.0415876141025,90.8492013705128,1549.5000000000043
N2,1001125,bridge,C,Bridge Over Arial,24.0473250375796,90.8627111031847,91.105
N2,1001126,link,NaN,link_LRP058,24.0473250375796,90.8627111031847,370.8949999999962
N2,1001127,bridge,A,BARAICHA CULVERT,24.0499496980952,90.8662369438095,4.0
N2,1001128,link,NaN,link_LRP059,24.0499496980952,90.8662369438095,932.0
N2,1001129,bridge,A,KHAMACHOR BRIDGE,24.0514739136986,90.8748203075342,22.599999999999998
N2,1001130,link,NaN,link_LRP060,24.0514739136986,90.8748203075342,1193.4000000000012
N2,1001131,bridge,A,DARIKANDI CULVERT,24.051945936,90.8867556359999,7.3
N2,1001132,link,NaN,link_LRP061,24.051945936,90.8867556359999,1302.7000000000023
N2,1001133,bridge,A,Noya Kandi Bridge,24.0529865382022,90.8995070612359,13.65
N2,1001134,link,NaN,link_LRP062,24.0529865382022,90.8995070612359,465.3499999999992
N2,1001135,bridge,B,PATILA DUA BRIDGE,24.0533500728089,90.9042270932584,11.5
N2,1001136,link,NaN,link_LRP063,24.0533500728089,90.9042270932584,1309.499999999998
N2,1001137,bridge,A,NARAYERPUR CULVERT,24.0543720039603,90.9171551633663,4.0
N2,1001138,link,NaN,link_LRP064,24.0543720039603,90.9171551633663,2357.000000000004
N2,1001139,bridge,A,MUNDABAD BOX CULVERT,24.0560775943396,90.9403576433962,3.6
N2,1001140,link,NaN,link_LRP066,24.0560775943396,90.9403576433962,645.4000000000009
N2,1001141,bridge,A,Mahmudabad Bridge,24.0566190626297,90.9466630574394,9.925
N2,1001142,link,NaN,link_LRP067,24.0566190626297,90.9466630574394,1014.075000000001
N2,1001143,bridge,B,mundubus 5 boxculvert,24.0571261871186,90.9566094040678,7.3
N2,1001144,link,NaN,link_LRP068,24.0571261871186,90.9566094040678,542.6999999999972
N2,1001145,bridge,C,OLD BRAMMAPULRA,24.0575284209302,90.9618464976744,116.2025
N2,1001146,link,NaN,link_LRP069,24.0575284209302,90.9618464976744,879.7974999999951
N2,1001147,bridge,A,LAXMEPUR CULVERT,24.056740537365,90.9715766505399,5.333333333333333
N2,1001148,link,NaN,link_LRP070,24.056740537365,90.9715766505399,2181.6666666666642
N2,1001149,bridge,A,NEAR BHAIRAB SLAB CULVERT,24.0510367472222,90.9899559638888,469.0
N2,1001150,link,NaN,link_LRP072,24.0510367472222,90.9899559638888,1357.0000000000077
N2,1001151,bridge,A,BHAIROB SIDE CULVERT,24.0389204749999,91.002856945,3.1125
N2,1001152,link,NaN,link_LRP073,24.0389204749999,91.002856945,1209.887499999994
N2,1001153,bridge,A,SONAROMPUR,24.0361734756457,91.0141653302583,4.6
N2,1001154,link,NaN,link_LRP074,24.0361734756457,91.0141653302583,525.4000000000011
N2,1001155,bridge,C,SUNARAMPUR CULVERT,24.0370228044673,91.0192405388316,41.45
N2,1001156,link,NaN,link_LRP075,24.0370228044673,91.0192405388316,989.5500000000059
N2,1001157,bridge,A,SUNSRAMPUR CULVERT,24.0387242460365,91.0283545969512,4.625
N2,1001158,link,NaN,link_LRP076,24.0387242460365,91.0283545969512,1031.3750000000014
N2,1001159,bridge,A,SOHAGPUR 2,24.0393066780869,91.0313271862608,12.5
N2,1001160,link,NaN,link_LRP077,24.0393066780869,91.0313271862608,1080.4999999999893
N2,1001161,bridge,A,KAMORA,24.0413173178723,91.0418025459574,12.3
N2,1001162,link,NaN,link_LRP078,24.0413173178723,91.0418025459574,985.7000000000047
N2,1001163,bridge,A,KHARIALA 2,24.0429516049676,91.0514490347732,6.223333333333334
N2,1001164,link,NaN,link_LRP079,24.0429516049676,91.0514490347732,1667.7766666666732
N2,1001165,bridge,A,BATHTOLA-2 BOX CULVERT,24.0448417137254,91.0678533509803,7.8
N2,1001166,link,NaN,link_LRP081,24.0448417137254,91.0678533509803,1979.1999999999948
N2,1001167,bridge,B,MALIHATA BOX CULVERT,24.0472281396954,91.0871321797969,4.5
N2,1001168,link,NaN,link_LRP082,24.0472281396954,91.0871321797969,474.4999999999992
N2,1001169,bridge,A,MALIHATA BOX CULVERT,24.0477840564013,91.0917317660899,9.3
N2,1001170,link,NaN,link_LRP083,24.0477840564013,91.0917317660899,939.6999999999981
N2,1001171,bridge,A,KUTTAPARCA CULVERT,24.0488999558947,91.101047168,3.6
N2,1001172,intersection,NaN,IS_N2N102,24.04579409274445,91.10756355333174,20.0
N2,1001173,link,NaN,link_LRP084,24.0488999558947,91.101047168,1941.4000000000074
N2,1001174,bridge,C,Kuttu para Bridge,24.0569775626666,91.1150526926666,22.96
N2,1001175,link,NaN,link_LRP086,24.0569775626666,91.1150526926666,978.0399999999905
N2,1001176,bridge,A,GURAICHARI,24.0577411621212,91.1240952818181,3.0
N2,1001177,link,NaN,link_LRP087,24.0577411621212,91.1240952818181,974.0000000000039
N2,1001178,bridge,C,Khalkata Bridge,24.0564689616685,91.1335655494926,22.95
N2,1001179,link,NaN,link_LRP088,24.0564689616685,91.1335655494926,735.0499999999955
N2,1001180,bridge,A,Raboa Bridge,24.0555222130637,91.1409459727838,17.5
N2,1001181,link,NaN,link_LRP089,24.0555222130637,91.1409459727838,522.5000000000063
N2,1001182,bridge,C,Bari vara Bridge,24.0548028893491,91.1461905260355,43.88
N2,1001183,link,NaN,link_LRP090,24.0548028893491,91.1461905260355,868.1200000000061
N2,1001184,bridge,B,BARIUSE BOX CULVERT,24.0537436912932,91.1550920076824,23.375
N2,1001185,link,NaN,link_LRP091,24.0537436912932,91.1550920076824,1180.6249999999936
N2,1001186,bridge,A,BARURA BOX CULVERT,24.0523182005917,91.166790652071,11.225
N2,1001187,link,NaN,link_LRP092,24.0523182005917,91.166790652071,905.7750000000016
N2,1001188,bridge,C,Titas Bridge,24.0490325114685,91.1748803058741,114.375
N2,1001189,link,NaN,link_LRP093,24.0490325114685,91.1748803058741,1496.625000000004
N2,1001190,bridge,C,RAZABAZAR BOX CULVERT,24.0427906760598,91.1858224356608,4.0
N2,1001191,link,NaN,link_LRP094,24.0427906760598,91.1858224356608,996.9999999999906
N2,1001192,bridge,A,BOE SHASY BOX CULVERT,24.0429401919598,91.1957517562814,10.4
N2,1001193,link,NaN,link_LRP095,24.0429401919598,91.1957517562814,478.60000000000434
N2,1001194,bridge,A,DABISOR BOX CULVERT,24.0430772680412,91.200538271134,37.25
N2,1001195,link,NaN,link_LRP096,24.0430772680412,91.200538271134,1041.7499999999936
N2,1001196,bridge,B,Rampur Bridge-2,24.0407262413333,91.2101575271111,35.01
N2,1001197,link,NaN,link_LRP097,24.0407262413333,91.2101575271111,374.9900000000108
N2,1001198,bridge,C,Khilsima Bridge,24.0419719,91.2138333,15.515
N2,1001199,link,NaN,link_LRP098,24.0419719,91.2138333,2761.485000000001
N2,1001200,bridge,A,Lohor Bridge,24.0498387163339,91.2390337290381,64.58
N2,1001201,link,NaN,link_LRP100,24.0498387163339,91.2390337290381,899.4199999999986
N2,1001202,bridge,A,BULUNTI 2 BOX CULVERT,24.057338552505,91.2438914899799,4.0
N2,1001203,link,NaN,link_LRP101,24.057338552505,91.2438914899799,1332.999999999989
N2,1001204,bridge,A,BURUNDI (3) BOX CULVERT,24.065947923225,91.2530700166065,9.3
N2,1001205,link,NaN,link_LRP102,24.065947923225,91.2530700166065,492.70000000000954
N2,1001206,bridge,B,SHASHI BOX CULVERT,24.0691040355029,91.256625424852,7.9
N2,1001207,link,NaN,link_LRP103,24.0691040355029,91.256625424852,1366.0999999999951
N2,1001208,bridge,A,BILPASA CULVERT,24.0778696446351,91.2661291399141,9.0
N2,1001209,link,NaN,link_LRP104,24.0778696446351,91.2661291399141,1248.000000000005
N2,1001210,bridge,A,AMTOLI CULVERT,24.0822501969473,91.2762214315789,3.5
N2,1001211,link,NaN,link_LRP105,24.0822501969473,91.2762214315789,505.50000000000034
N2,1001212,bridge,A,ARINAGAR CULVERT,24.0830965810989,91.2807562536263,7.15
N2,1001213,link,NaN,link_LRP106,24.0830965810989,91.2807562536263,1244.8499999999954
N2,1001214,bridge,C,Madhab pur Bridge,24.0909137298145,91.2885035489301,68.09
N2,1001215,link,NaN,link_LRP107,24.0909137298145,91.2885035489301,677.9099999999951
N2,1001216,bridge,A,KODHMADAB PUR,24.0972482904109,91.2911522986301,3.0
N2,1001217,link,NaN,link_LRP108,24.0972482904109,91.2911522986301,1054.0000000000023
N2,1001218,bridge,C,MADABPUR (KACHARI),24.1042590088531,91.2979448987927,19.4
N2,1001219,link,NaN,link_LRP109,24.1042590088531,91.2979448987927,742.6000000000005
N2,1001220,bridge,C,Mirnagar Bridge,24.1097965209979,91.3024099465696,36.7
N2,1001221,link,NaN,link_LRP110,24.1097965209979,91.3024099465696,1210.3
