name,length,condition,betweenness,total_delay_time,vehicle_count
Gabura Bridge.,16.68,C,0.2969770193057968,0,70448
SUHILPUR MIRHATI BOX CULVERT,4.75,A,0.29722048698111525,0,70442
SUHIL PUR BOX CULVERT,7.0,A,0.2974612087803963,0,70438
UTTOR SHOHIL PUR CULVERT,3.0,B,0.2976982694116274,0,70435
BATHBARIA BOX CULVERT,3.0,A,0.2979344147508461,0,70436
Shasaugtachha culvert,3.175,A,0.0019120450140611737,0,28193
PAZGACIA SLAB CULVERT,2.7,C,0.0038204288600724454,0,28199
MATIARA SLAB CULVERT,2.7,B,0.05215333887085001,0,28136
SILONIA BOX CVLVERT,45.565000000000005,A,0.050340145394136185,0,28144
AMIR GOAN SLAB CULVERT,2.8,C,0.04852329074937246,0,28146
BAKER BAZAR BOX CULVERT,3.0,A,0.046702774936558826,0,28146
Matuvhuia Bridge,48.71,A,0.04487859795569529,0,28145
CHONG ARPULL BOX CULVERT,3.0,C,0.04305075980678186,0,28139
DAGHANBUIYA SLAB CULVERT,4.4,C,0.04121926048981852,0,28143
RAMNAGAR BRIGE,6.0,A,0.039384100004805286,0,28146
RAMNAGAR SIAB CULVERT,7.55,A,0.037545278351742144,0,28145
BHUYAIN DIGI CULVERT,3.1,C,0.035702795530629106,0,28141
COLLANDI Bridge,7.5,C,0.03385665154146616,0,28139
SANBAG CULVERT,2.8,B,0.032006846384253315,0,28138
SOMIR BAZAR SLAB CULVERT,2.5,A,0.03015338005899057,0,28134
SHIBPUR SLAB CULVERT,2.7,C,0.028296252565677922,0,28142
BAROPAL SLAB CULVERT,9.1,A,0.026435463904315372,0,28137
SONYGOFULL CULVERT,3.0,B,0.024571014074902923,0,28141
PASHIMSIB PUR,6.0,C,0.022702903077440568,0,28139
HAZIPUR CULVERT,3.2,B,0.020831130911928314,0,28134
Chowmohoni Bazar(right),20.5,A,0.018955697578366158,0,28139
krimpur Bridge,38.2,B,0.0170766030767541,0,28136
ALIPUR BOX CULVERT,4.8,A,0.015193847407092141,0,28134
DARMACHPUR CULVERT,3.2,C,0.01330743056938028,0,28151
MAMZAN BIBO BOX CULVERT,10.8,B,0.011417352563618515,0,28139
BARIPOLE BOX,7.800000000000001,D,0.00952361338980685,0,28132
TOWN HALL MORE CULVERT,3.7,C,0.007626213047945284,0,28134
GAPTANG BOX CULVERT,5.0,A,0.005725151538033816,0,28134
Dotter Hut Bridge,9.195,D,0.0038204288600724454,0,28136
UTTOR SONAPUR SLAB CULVERT,2.5,B,0.0019120450140611737,0,28130
MODONPUR,12.8,C,0.005699523361684503,0,1463
MODONPUR COLLEGE,6.25,A,0.004936169823279995,0,1463
LALADI CULVERT,6.1,A,0.004555408346090216,0,1463
KHAJLA PUR,6.0,A,0.0041819692050002405,0,1464
KAZI PARA,6.1,A,0.0038103606479352155,0,1464
BOSTROL CULVERT,6.0,A,0.003438752090870191,0,1464
BRAAMAN,7.533333333333334,A,0.00476684080097204,0,1464
MAZIPARA,4.6,A,0.037545278351742144,0,28505
CHAPRA,4.5,A,0.035702795530629106,0,28513
CHAPRY,4.5,A,0.03385665154146616,0,28513
POLKHAN,5.4,A,0.032006846384253315,0,28512
GOLLAR,6.0,A,0.03015338005899057,0,28520
KEAFON,5.3,A,0.028296252565677922,0,28519
ULAKOLA,106.75,A,0.026435463904315372,0,28515
SHAMARSINGH,4.5,A,0.024571014074902923,0,28521
MADANPUR,89.625,A,0.022702903077440568,0,28519
NARAYAN ROLI,5.0,A,0.020831130911928314,0,28514
SHAMMUDDA,2.833333333333333,A,0.018955697578366158,0,28521
SHAMUDDA,3.4,A,0.0170766030767541,0,28518
DIRAJGRAM,5.0,A,0.015193847407092141,0,28513
DIRASURAM,8.0,A,0.01330743056938028,0,28523
BASURA,4.5,A,0.011417352563618515,0,28516
JUGITALA,6.5,A,0.00952361338980685,0,28511
MOGORKHAL,3.0,A,0.007626213047945284,0,28507
BOGRA,3.0,A,0.005725151538033816,0,28515
BOGRA-3 BOX CULVERT,3.0,A,0.0038204288600724454,0,28512
NOWZAR-2,3.0,A,0.0019120450140611737,0,28504
TANARI BOTTOLA CULVERT,2.4,C,0.09457163189701134,0,27960
BALUCHARA,3.0,A,0.09284630645349516,0,27965
BALUCHARA,15.54,A,0.09111731984192907,0,27960
AMAR BAZAR,3.65,A,0.08938467206231308,0,27959
BORDIGHIR PAR,4.5,C,0.08764836311464719,0,27957
BORODIGHIR PAR,7.4,C,0.0859083929989314,0,27966
PASHIM CHARAKUL CUL,8.1,A,0.08416476171516571,0,27959
PASSIM SURAGOL,9.4,B,0.08241746926335011,0,27959
FATEPUR,11.7,A,0.08066651564348461,0,27956
ALALPARA BOX CUL,6.0,A,0.0789119008555692,0,27961
11 MILE BOX CULVERT,6.65,C,0.07715362489960391,0,27959
SHAZZAPUR SLAB CULVERT,9.5,B,0.0753916877755887,0,27960
Subadaggu Bridge,63.86,C,0.0736260894835236,0,27959
Isapur Bridge,34.2,C,0.07185683002340859,0,27957
FOUZIA BAZAR BAILY BRIDGE,37.3,C,0.07008390939524368,0,27955
Sardargat Bridge,52.845,C,0.06830732759902888,0,27953
Miarghat Bridge,25.3,C,0.06652708463476416,0,27962
MANGHATA BOX CULVERT,5.533333333333334,A,0.06474318050244955,0,27959
Gohiro Steei Bridge,37.78,A,0.06295561520208504,0,27957
Boropool Bridge,24.345,C,0.06116438873367062,0,27953
Dabbo Bridge,14.215,C,0.059369501097206304,0,27959
SULTAN PUR CULVERT,14.466666666666669,A,0.05757095229269208,0,27959
ROYZON BOT TOLA,9.4,A,0.05576874232012796,0,27957
GALINAGAR,12.2,C,0.053962871179513934,0,27956
ODIL NOGOR BUS TAND 2,7.166666666666667,C,0.05215333887085001,0,27964
Rauzan dalarmuk Bridge,15.1,A,0.050340145394136185,0,27970
GODARPUR ARCH MASONARY,4.0,D,0.04852329074937246,0,27969
GODAR PAR,10.3,A,0.046702774936558826,0,27967
CHEEK POST ARSH MASONARY,5.775,C,0.04487859795569529,0,27965
Morartak,4.166666666666667,C,0.04305075980678186,0,27958
Chairman Gate 2,3.75,A,0.04121926048981852,0,27965
BETBEAINA BOX CULVERT,12.3,A,0.039384100004805286,0,27962
SUP NALA SUBMARGE,3.566666666666667,A,0.037545278351742144,0,27962
SIKDAR PARA (2) CULVERT,10.4,A,0.035702795530629106,0,27958
RAMGONA BOX CULVERT,3.6,A,0.03385665154146616,0,27962
THANDA SORI,1.9,A,0.032006846384253315,0,27961
THANDA CHORI SLAB,3.75,A,0.03015338005899057,0,27961
RANIRHAT BRIDGE,33.666666666666664,D,0.028296252565677922,0,27958
RANIRAT ARCK,8.0,A,0.026435463904315372,0,27964
SADAK NAGAR CUL,2.25,A,0.024571014074902923,0,27958
MOGOY CHORI,11.2,A,0.022702903077440568,0,27958
Mogachhari Bridge,10.2,B,0.020831130911928314,0,27955
MOGI CHORI,3.0,A,0.018955697578366158,0,27960
MOGI CHORI,3.0,A,0.0170766030767541,0,27952
GARRA ARCH,12.9,C,0.015193847407092141,0,27951
GHAGRA ARCH MASO,4.333333333333333,A,0.01330743056938028,0,27958
GAIYA CHARA,2.25,C,0.011417352563618515,0,27956
COLABAGAN ARCH MASONRY(R),4.166666666666667,A,0.00952361338980685,0,27954
MOIS PARA ARCH MASONRY,1.6,B,0.007626213047945284,0,27952
BOTH BANI CULVERT,2.0,A,0.005725151538033816,0,27961
CHITTA ARCH MASONRY,1.5,A,0.0038204288600724454,0,27957
Manikchhari Bridge,75.55,B,0.0019120450140611737,0,27951
Jatramura Bridge,36.7,C,0.1838542488999334,0,74887
Gola kandail Bridge.,11.45,C,0.18350186147513037,0,74871
ADURI BOX CULVERT,4.9,B,0.18316274578450822,0,74881
ADURI BOX CULVERT,3.5,B,0.18282729126193598,0,74873
BANTI BOX CULVERT,3.4,A,0.17728245225035982,0,71844
Banti Bridge,37.625,C,0.17685043442047144,0,71839
PUTCHRUCLAI CULVERT,4.5,A,0.17642116246662046,0,71842
SON PARA,8.3,B,0.17599005992874453,0,71843
FURINGDIA BOX CULVERT,8.3,A,0.17555804209885612,0,71839
PURINDA BAZAR BOX CULVERT,6.0,A,0.1751260242689677,0,71836
SHAT GRAM BOX CULVERT,4.0,B,0.17469675231511675,0,71847
BAGBARI BOX CULVERT,4.0,A,0.17426839565327823,0,71845
KANDA PARA BOX CULVERT,3.0,A,0.17384003899143974,0,71837
KURIRPARA BOX CULVERT,2.5,A,0.1734171740816761,0,71834
PANCNDANA BRIDGE,11.933333333333332,B,0.17299888563197482,0,71840
UTTAR BAYANDA CULVERT,3.6,A,0.17258151247428602,0,71831
BAGDI BOX CULVERT,12.7,A,0.17216413931659721,0,71826
BAGDI - 2 CULVERT,3.0,A,0.17174676615890844,0,71830
Basail Bridge,14.45,A,0.1713266471251822,0,71822
BALANAGAR BRIDGE,36.25,C,0.1709056127994435,0,71838
KARAR CHAR CULVERT (2),9.05,A,0.1704845784737048,0,71828
PATUAR PAR CULVERT,3.2,A,0.17006354414796612,0,71836
SAYED NAGAR CULVERT,3.25,B,0.16964250982222742,0,71831
SAYED NAGOR CULVERT,8.066666666666668,A,0.16921872962045129,0,71835
ITAKHOLA CULVERT,7.3,A,0.1687940341266627,0,71831
SHASPUR CULVERT,3.25,A,0.16836659275683666,0,71826
GASHIRDIA BOX CULVERT,4.1,A,0.16793823609499817,0,71825
SIMBI RCC GIRDER,57.725,B,0.16750713355712224,0,71826
KUNDAR PARA (1) BOX CULVERT,2.95,A,0.16707511572723382,0,71834
HAZI BAGAN CULVERT,9.55,A,0.166640352021308,0,71831
SHRISTIGAR BOX CULVERT,9.55,A,0.16724536004155427,0,71836
HAGIBAGAN BOX CULVERT,3.0,A,0.1681945178584913,0,71833
CHITAMNI BOX CULVERT,5.4,A,0.16914276038341583,0,71821
CHAITANUE BOX CULVERT,11.0,A,0.17008825703230296,0,71820
KAMARTEK BOX CULVERT,7.3,A,0.1710328383891776,0,71825
GABTALI BOX CULVERT,5.375,A,0.17197741974605224,0,71833
MARGAL BOX CULVERT,4.0,A,0.17292200110292688,0,71826
BARMANERTEK BOX CULVERT,10.875,A,0.1738638365837641,0,71824
BITIMARGAL BOX CULVERT,3.5,A,0.17480201089655142,0,71822
Bridge Over Arial,91.105,C,0.17573926991732625,0,71830
BARAICHA CULVERT,4.0,A,0.17667378306206366,0,71837
KHAMACHOR BRIDGE,22.6,A,0.17760463503875118,0,71837
DARIKANDI CULVERT,7.3,A,0.1785345717234262,0,71832
Noya Kandi Bridge,13.65,A,0.17946176253206383,0,71843
PATILA DUA BRIDGE,11.5,B,0.18038803804868897,0,71841
NARAYERPUR CULVERT,4.0,A,0.18131156768927667,0,71840
MUNDABAD BOX CULVERT,3.6,A,0.1822341820378519,0,71844
Mahmudabad Bridge,9.925,A,0.18315405051038972,0,71844
mundubus 5 boxculvert,7.3,B,0.18407300369091503,0,71847
OLD BRAMMAPULRA,116.2025,C,0.18498921099540294,0,71850
LAXMEPUR CULVERT,5.333333333333333,A,0.18590175713184096,0,71851
NEAR BHAIRAB SLAB CULVERT,469.0,A,0.18681338797626648,0,71864
BHAIROB SIDE CULVERT,3.1125,A,0.187725018820692,0,71859
SONAROMPUR,4.6,A,0.18863390378908013,0,71869
SUNARAMPUR CULVERT,41.45,C,0.18953912758941832,0,71861
SUNSRAMPUR CULVERT,4.625,A,0.19044343609774403,0,71864
SOHAGPUR 2,12.5,A,0.19134499873003233,0,71872
KAMORA,12.3,A,0.19224564607030817,0,71865
KHARIALA 2,6.223333333333334,A,0.19314354753454654,0,71863
BATHTOLA-2 BOX CULVERT,7.8,A,0.1940405337067725,0,71869
MALIHATA BOX CULVERT,4.5,B,0.1949375198789984,0,71870
MALIHATA BOX CULVERT,9.3,A,0.19583450605122432,0,71873
KUTTAPARCA CULVERT,3.6,A,0.1967287463474128,0,71864
Kuttu para Bridge,22.96,C,0.4134419784952142,0,134680
GURAICHARI,3.0,A,0.41264292856832313,0,134693
Khalkata Bridge,22.95,C,0.4118402174733822,0,134680
Raboa Bridge,17.5,A,0.4110338452103913,0,134690
Bari vara Bridge,43.88,C,0.4102238117793506,0,134694
BARIUSE BOX CULVERT,23.375,B,0.4094101171802599,0,134691
BARURA BOX CULVERT,11.225,A,0.40859276141311934,0,134697
Titas Bridge,114.375,C,0.4077717444779289,0,134688
RAZABAZAR BOX CULVERT,4.0,C,0.4069470663746885,0,134677
BOE SHASY BOX CULVERT,10.4,A,0.40611872710339825,0,134688
DABISOR BOX CULVERT,37.25,A,0.4052867266640581,0,134688
Rampur Bridge-2,35.01,B,0.404451065056668,0,134680
Khilsima Bridge,15.515,C,0.40361174228122804,0,134680
Lohor Bridge,64.58,A,0.4027687583377382,0,134688
BULUNTI 2 BOX CULVERT,4.0,A,0.4019221132261984,0,134692
BURUNDI (3) BOX CULVERT,9.3,A,0.4010718069466087,0,134674
SHASHI BOX CULVERT,7.9,B,0.40021783949896916,0,134682
BILPASA CULVERT,9.0,A,0.39936021088327966,0,134675
AMTOLI CULVERT,3.5,A,0.3984989210995403,0,134676
ARINAGAR CULVERT,7.15,A,0.39763397014775104,0,134675
Madhab pur Bridge,68.09,C,0.39676535802791185,0,134689
KODHMADAB PUR,3.0,A,0.39589308474002277,0,134680
MADABPUR (KACHARI),19.4,C,0.39501715028408374,0,134682
Mirnagar Bridge,36.7,C,0.39413755466009487,0,134678
HARIA BOX CULVERT,4.0,A,0.3932542978680561,0,134678
UNDHIURA P C G BRIDGE,30.0,B,0.3923673799079674,0,134686
DOKHIN BEDHOSA,25.0,B,0.3914768007798288,0,134687
BEGURA 2 PC GIRDER BRIDGE,40.7,A,0.3905825604836403,0,134683
BEGURGA 1 PC GIRDER BRIDGE,22.8,A,0.3896846590194019,0,134686
WORLDKOAL CULVERT,2.0,B,0.3887830963871136,0,134692
JAGADISHPUR,4.866666666666666,A,0.3878778725867754,0,134689
JAGADISHPUR 2 BOX CULVERT,6.609999999999999,A,0.38696898761838733,0,134688
NARAONPUR CULVERT,5.9,A,0.36173896329450206,0,122875
ITAKHOLA CULVERT,2.9000000000000004,A,0.3607623467171908,0,122880
BANGADOBA BOX CULVERT,11.22,A,0.35978389955585455,0,122890
PATONPUR,4.859999999999999,A,0.35880453710250587,0,122882
NOWA PARA BOX CULVERT,4.0625,A,0.35782517464915714,0,122882
SHAPUR,16.4,A,0.356843066319771,0,122887
HORITOLA BOX CULVERT,5.625,A,0.35585729682233497,0,122881
SHIBPUR BOX CULVERT,5.25,A,0.354867866156849,0,122896
SHIBPUR BOX CULVERT,1.6666666666666667,A,0.3538775201993506,0,122883
RIAZ NAGAR BOX CULVERT,4.05,A,0.35288442836581474,0,122889
JAJPUR BOX CULVERT,2.7,A,0.35188767536422905,0,122889
CHARA BOX CULVERT,3.25,A,0.3508900070706308,0,122891
GORIPUR BOX CULVERT,2.3,B,0.3498923387770326,0,122875
LEVEL CROSING BOX CULVERT,2.6666666666666665,A,0.34889467048343437,0,122888
Shutan Bazar Bridge,83.3,A,0.34789700218983616,0,122874
SATANKONADI BRIDGE,2.566666666666667,A,0.3468965880202005,0,122873
NURPUR CULVERT,3.4000000000000004,A,0.34589525855855235,0,122890
BORCLAR CULVERT,12.5,A,0.3448966749729417,0,122871
BORCHAR,2.6,A,0.34389626080330604,0,122881
BISHOROAH BOX CULVERT,2.35,A,0.34289493134165794,0,122877
WORLD ROAD CULVERT,2.1,A,0.3418908560039724,0,122887
BIRAM CHAR BOX CULVERT,1.6,A,0.3408831194982369,0,122871
Shaistaganj Bridge,217.25,C,0.3398717218244516,0,122897
ADDIPASHA R C C BRIDGE,27.0,A,0.3395797436724719,0,111270
BASHUINA BOX CULVERT,7.3,C,0.3384932920536636,0,111269
BAINA BOX CULVERT,2.0,A,0.33740317926680535,0,111272
JOYPUR BOX CULVERT,6.866666666666666,A,0.3363094053118972,0,111271
RUPSANKAR BOX CULVERT,1.75,A,0.28479951672581744,0,93257
CHARGUY BOX CULVEFRT,7.15,A,0.283566618385013,0,93252
DOWLOTPUR PC BRIDGE,41.0,A,0.28233280475219613,0,93280
TOLAMPUR BOX CULVERT,7.2,A,0.2810962452433418,0,93261
JANJJALIA,4.35,A,0.27986151631851247,0,93257
ISLAMABAD,2.75,A,0.27862495680965815,0,93255
Chalta Bazar Bridge,30.75,B,0.27738473613275394,0,93271
CHALTA BAZAR BOX CULVERT,9.425,A,0.27614085428779983,0,93263
ADITPUR,19.0,A,0.2748933112747958,0,93271
MOSHIDOLONG,8.35,A,0.2736421070937419,0,93261
DOVEREL,2.6,A,0.27238724174463813,0,93274
SHOURATUL,5.375,A,0.2711287152274844,0,93272
PUTI JURRI,7.666666666666667,A,0.2698692734183182,0,93279
PUTA JURI SCHOOL,4.6000000000000005,A,0.268609831609152,0,93274
RAJSURAT BOX CULVERT,11.5,A,0.2673476439239484,0,93284
SUCK CHAR BOX CULVERT,2.45,A,0.2660872868227697,0,93281
BROCHAR BOX CULVERT,8.0,A,0.2648278450136035,0,93282
Rokonpur Bridge,7.575,B,0.26356840320443736,0,93271
BURIMA BOX CULVERT,4.136,A,0.2623062155192337,0,93278
BOROKADI BOX CULVERT,20.8,A,0.26104585841805505,0,93273
Paniunda Bridge,13.85,B,0.25978641660888885,0,93276
KURAGU BOX CULVERT,2.466666666666667,A,0.25852422892368526,0,93266
SATAIHUL,4.844444444444445,A,0.25726112594646916,0,93272
MARAURA,3.1,A,0.2560007688452905,0,93273
DEWPARA CULVERT,5.08,A,0.25473858116008685,0,93270
KANDIGOAN,8.866666666666667,A,0.25347273230683337,0,93261
AUGON BOX CULVERT,2.0,A,0.25220871403760475,0,93269
DEVPARA BOXCULVERT,3.083333333333333,A,0.25094286518435127,0,93274
NOLSUZA 2 CULVERT,2.58,A,0.24967610103908527,0,93270
SHADARGHAT 1,63.76666666666667,A,0.24840933689381928,0,93274
VHARDEV CULVERT,1.5,A,0.2471453186245907,0,93270
BANAODAB GUPLAR BRIDGE,12.0,A,0.24587946977133718,0,93273
Ratunpur -3 Bridge,8.0,B,0.24461270562607118,0,93270
RUSTOM PUR RCC GIRDER BRIDGE,24.5,A,0.24334594148080518,0,93259
anukandi,3.3433333333333337,A,0.24207643145950178,0,93267
AUSKANDI BOX CULVERT,3.0666666666666664,A,0.24080326027014845,0,93261
Minazpur Bridge,38.0,A,0.23953191966482007,0,93262
MIRAZPUR 1,5.1,A,0.23825874847546674,0,93250
JALALPUR,18.4,A,0.23698740787013836,0,93259
Chaar Nopul Bridge,15.0,A,0.23571423668078506,0,93257
PATUA ADARSHAW BOX CULVERT,9.3,A,0.23443740432338184,0,93258
Aminnagar Bridge,30.0,B,0.23315965667396613,0,93259
Gram Sherpur Bridge,16.75,A,0.231879163148513,0,93258
SHERPWR BOX CULVERT,4.0,A,0.23059500845500996,0,93254
Sherpur Bridge,282.35,D,0.2193030508971006,0,75518
Shadipur Bridge,159.85,D,0.21786695772952663,0,75521
Katen Bridge,25.5,A,0.21642720339390278,0,75514
BAGUMPUR,2.0,A,0.21498378789022904,0,75508
Firozpur Bridge,62.5,C,0.21353671121850537,0,75501
ONISH MILL,22.0,A,0.21208597337873183,0,75513
FASTAM BOX CUL,10.233333333333333,A,0.21063157437090838,0,75513
BROMMON GRAM,13.75,A,0.209173514195035,0,75508
BRAMMOR GRAME BOX CULVERT,2.25,A,0.20771179285111174,0,75497
GOYALA BAZAR,3.0,A,0.20624641033913857,0,75508
GOYNAGAT BOXCULVERT,8.2,A,0.2047773666591155,0,75507
TAJPUR BAZAR BOX,3.0,A,0.20330466181104254,0,75500
CHANDPUR BOX CULVERT,7.2,A,0.20182829579491968,0,75507
SIMMANPUR BOX CULVERT,4.125,A,0.2003482686107469,0,75501
MOHAMMAD PUR CULVERT,2.0,A,0.19886458025852424,0,75491
DAYA MIR BOX CULVERT,1.5,A,0.19737723073825167,0,75502
DAYAMIR BOX CULVERT,3.533333333333333,A,0.19588622004992917,0,75502
FURRA BAZAR CULVERT,2.0,A,0.1943915481935568,0,75493
KURRZ BAZAR BOX CULVERT,2.0,A,0.19289321516913452,0,75497
NAZIR BAZAR,12.4,C,0.19139122097666234,0,75502
KUTUB PUR BOX CULVERT,2.5,A,0.18988556561614026,0,75501
ROSID PUR BOX CULVERT,18.6,A,0.18837624908756828,0,75497
LALA BAZAR START,2.5,A,0.18686327139094638,0,75509
LALA BAZAR,11.8,B,0.18534663252627462,0,75498
LALA BAZAR,2.0,A,0.1838263324935529,0,75502
LALA BAZAR,3.0,B,0.18230237129278132,0,75508
LALA BAZAR,12.2,B,0.18077474892395984,0,75514
KETLIL CULVERT,3.0,A,0.17924346538708844,0,75509
Teli Bazar Bridge,21.4,A,0.17770852068216714,0,75499
CHANDRIPUR,1.5,A,0.17616991480919594,0,75513
FIRUS PUR 1,4.5,B,0.17462764776817485,0,75509
SYHAT RAIL LINE OVER BRIDGE,21.0,A,0.17308171955910384,0,75507
KADAMTALY CULVERT,153.85,A,0.08938467206231308,0,27997
SUCLTY BOX CULVERT,6.9,A,0.08764836311464719,0,28004
MIRA BAZAR CULVERT,4.475,A,0.0859083929989314,0,28000
TILA GOR BOX CULVERT,4.05,A,0.08416476171516571,0,27993
ISLAM PUR BOX CULVERT,2.0,A,0.08241746926335011,0,27998
CHAMILI BAG BOX CULVERT,6.0,A,0.08066651564348461,0,27998
Hatim Para Bridge,8.925,C,0.0789119008555692,0,27997
KHASDIMNAGAR,11.7,A,0.07715362489960391,0,27995
BEEIK ALAKA BRIDGE,9.0,C,0.0753916877755887,0,28001
KHIDIR PUR BOX CULVERT,3.0,A,0.0736260894835236,0,27997
HATIMA BOX CULVERT,10.2,A,0.07185683002340859,0,27996
PILOR CHAK BOX CULVERT,7.725,B,0.07008390939524368,0,27990
BOTESSOR BOX CULVERT,3.0,A,0.06830732759902888,0,27996
PULI BOX CULVERT,7.625,A,0.06652708463476416,0,27994
THAKURRAMATI BOX CULVERT,3.0,A,0.06474318050244955,0,27985
THAKURAMATI BOX CULVERT,6.575,A,0.06295561520208504,0,27993
KHAN BAGAN,6.5,A,0.06116438873367062,0,27990
PANI CHARA,9.0,A,0.059369501097206304,0,27989
OMON PUR,6.85,A,0.05757095229269208,0,27987
OMON PUR,3.0,A,0.05576874232012796,0,27996
HORIPUR,4.5,A,0.053962871179513934,0,27995
Haripur Bridge,90.8,A,0.05215333887085001,0,27994
Korish Bridge,82.0,B,0.050340145394136185,0,27992
SALI RCC GIDER BRIDGE,36.3,B,0.04852329074937246,0,27996
Goyali Bridge,36.0,C,0.046702774936558826,0,27991
Damri Bridge,55.5,B,0.04487859795569529,0,27996
DIGIR PAR,12.4,A,0.04305075980678186,0,27991
DAMA BOX CULVERT,7.6,A,0.04121926048981852,0,27988
borbos bazer,9.1,A,0.039384100004805286,0,27996
Darbast Bazar Bridge,21.75,B,0.037545278351742144,0,27992
DORPOS SUBMARCH,3.0,A,0.035702795530629106,0,27991
SARI GHAT,21.4,A,0.03385665154146616,0,27989
Sari Ghat Bridge,190.5,B,0.032006846384253315,0,27997
ERABOTY,26.0,B,0.03015338005899057,0,27993
SUBMARGE CULVERT,3.0,A,0.028296252565677922,0,27991
BORO GUNG STEEL BEAM AND RCC SLAB,87.2,A,0.026435463904315372,0,27995
Lamapara Bridge,23.9,A,0.024571014074902923,0,27994
CHING GIL STEEL BEAM AND RCC SLAB,79.0,A,0.022702903077440568,0,27991
MUKTTAR PUR RCC GIDER BRIDGE,14.4,A,0.020831130911928314,0,27991
BILAY MORE STEEL BEAM AND RCC SLAB,63.5,B,0.018955697578366158,0,27986
Rang Pani Bridge,33.666666666666664,A,0.0170766030767541,0,27995
Bangla Bazar Bridge,81.0,A,0.015193847407092141,0,27990
Asum Bazar Bridge,36.5,B,0.01330743056938028,0,27990
NOLJURI,39.5,A,0.011417352563618515,0,27990
Noljuri Bridge,24.5,A,0.00952361338980685,0,27989
LRP282,3.5,A,0.007626213047945284,0,27994
LRP283,2.75,A,0.005725151538033816,0,27993
LRP284,5.666666666666667,A,0.0038204288600724454,0,27992
LRP285,16.666666666666668,A,0.0019120450140611737,0,27990
JOGIDISH PUR TEMORIA,4.0,C,0.025720620842572064,0,1451
TELARIA CHARA,18.816666666666663,B,0.023867154517309315,0,1451
DOKHIR SHURMA CULVERT,9.5,B,0.022010027023996667,0,1451
SURMA CULVERT,2.25,B,0.02014923836263412,0,1451
20 NOVEMBER AMTOLI,9.5,B,0.018932815278054273,0,1451
CHADCHURY CULVERT,3.0,C,0.01793423169244358,0,1451
SATH SARI,13.8,A,0.016933817522807933,0,1451
CHANTRI CHARA CULVERTR,6.0,A,0.01593248806115981,0,1451
CHANDRI CULVERT,1.65,A,0.014933904475549119,0,1451
Ram Bhanga Bridge,50.0,A,0.0139362361819509,0,1450
RAMAGANJA CULVERT,16.966666666666665,B,0.012938567888352681,0,1450
KARAGANUT,13.5,D,0.011940899594754462,0,1450
CHANDPUR BOX CULVERT,22.85,A,0.010948723053231095,0,1450
HATUNDA BOX CULVERT,9.24,A,0.009966614723844958,0,1449
NATUM BAZAR BOX CULVERT,3.0,A,0.008987252270496248,0,1449
SIGNHARD BOX CULVERT,2.24,A,0.008010635693184965,0,1449
PICE MILL BOX CULVERT,3.1100000000000003,A,0.00703218853184873,0,1449
NORPATI BOX CULVERT,12.875,C,0.00605282607850002,0,1449
DURGAPUR,9.675,A,0.007204263430194111,0,1450
NEAR SHAIS TAGAMJ BOX CULVERT,4.5,A,0.00906322150753171,0,1450
UBAHATA SLAB CULVERT,4.3,A,0.010918518416819406,0,1450
Mirpur RCC Bridge,22.29,C,0.05448916408668731,0,1515
BINAGOU,19.4,C,0.05270342937034774,0,1515
NATUN BAZAR RCC GIRDER,16.630000000000003,C,0.050915864069983226,0,1515
Karangi Bridge,38.25,B,0.049124637601568814,0,1514
MIRZAPUR BOX CULVERT,3.0,A,0.04733249584114192,0,1516
KACHA BAZAR BOX CULVERT,6.0,A,0.04554584583278988,0,1516
DHLKI BOX CULVERT,10.85,C,0.04376102640846279,0,1515
Sataoan box culvert,2.5,A,0.04235651081531924,0,1516
MOTIGAMJ BOX CULVERT,13.5,A,0.041084254917978395,0,1516
Laiarkal Bridge,16.45,B,0.039811083728625074,0,1516
MOTIGANJ BRIDGE,45.0,A,0.0385397431232967,0,1516
BILASHER PARA BOX CULVERT,20.6,B,0.03726657193394338,0,1516
SRIMANGLE BASTE BRIDGE,12.0,A,0.03599797720465243,0,1516
SIRMONGAL BOX CULVERT,16.9,A,0.03473121305938644,0,1516
NEAR SHRIMANGAL THANA,5.675,A,0.03346719479015787,0,1516
ZOINAG SARA CULVET,14.0,A,0.032201345936904345,0,1516
ESUPPUR CULVERT,9.15,B,0.03093458179163835,0,1516
NOWGAON -2 CULVERT,4.25,A,0.029667817646372354,0,1515
KALIR BAZAR CULVERT,3.0,A,0.028403799377143785,0,1516
SHIRAZ NAGAR,10.066666666666668,C,0.027137950523890265,0,1516
UTTOR KALAPUR,7.949999999999999,D,0.025876678130699122,0,1516
BAGALPUR MASDI CULVERT,5.25,A,0.024614490445495504,0,1516
BHAIRAB GONG CULVERT,6.0,A,0.023351387468279413,0,1516
SHUHAPUR CULVERT,9.4,B,0.022091030367100743,0,1515
GIYASPUR BOX CULVERT,18.7,C,0.02083158855793455,0,1515
CODUPUR BOX CULVERT,7.1,C,0.019569400872730933,0,1516
NETOR SOR BOX CULVERT,9.1,B,0.018309043771552267,0,1516
GOMRA CULVERT,4.5,A,0.017049601962386075,0,1516
pOLISHHIW RD,2.925,A,0.015790160153219882,0,1516
JOGANNATHPUR BOX CULVERT,3.0,A,0.014527972468016265,0,1516
JAGONATH BOX CULVERT,6.0,C,0.013267615366837598,0,1516
KODALIPUR BOX CULVERT,18.45,C,0.012008173557671406,0,1516
