name,length,condition,betweenness,total_delay_time,vehicle_count
GOLA SHAR BOX CULVERT,6.0,A,0.2924829355245424,0.0,70314
KHARERA BRIDGE,14.5,A,0.2921113269674774,0.0,70302
DAROGABARI BOX CULVERT,12.0,C,0.29217631270036315,0.0,70298
MONKASAR BOX CULVERT,12.6,B,0.29238957573926994,0.0,70303
MONKASHA RCC GRIDER BRIDGE,16.06,B,0.2926037540701892,0.0,70306
SOYDABAD BOX CULVERT,14.75,A,0.2928289159052581,0.0,70302
TNLLAK BOX CULVERT,19.0,B,0.293057738908377,0.0,70289
Bizna Bridge,49.75,B,0.29328381603545844,0.0,70296
CHATURA CULVERT,36.8,B,0.2935089778705274,0.0,70300
TANTO CULVERT,6.65,B,0.293735512643615,0.0,70296
DARKHAR BRIDGE,166.3,B,0.29396387800072765,0.0,70307
Ujaneswar Bridge,34.2,B,0.29419270100384654,0.0,70303
AWARON CULVERT,8.5,B,0.29442152400696536,0.0,70307
MODINAGOR RCC GIDER BRIDGE,27.3,B,0.2946530928861217,0.0,70320
SULTANPUR BOX CULVERT,5.55,A,0.2948842041192717,0.0,70318
Sultanpur Uttar Bridge,21.25,C,0.2951134847683968,0.0,70319
Radhika Bridge,50.25,C,0.29534230777151566,0.0,70328
OUSURA BOX CULVERT,5.6,A,0.29557113077463454,0.0,70320
UZURA CULVERT,5.6,A,0.29579995377775337,0.0,70323
RAMRAIL BOX CULVERT,30.2,B,0.29602877678087225,0.0,70328
VADHUGLAR BOX CULVERT,3.0,B,0.29626309153606595,0.0,70324
Kath toli old Bridge,90.6,C,0.2964964909992472,0.0,70332
NORTH PORTALA BRIDGE,30.8,B,0.2967344669224908,0.0,70337
Gabura Bridge.,16.68,C,0.2969770193057968,0.0,70334
SUHILPUR MIRHATI BOX CULVERT,4.75,A,0.29722048698111525,0.0,70330
SUHIL PUR BOX CULVERT,7.0,A,0.2974612087803963,0.0,70324
UTTOR SHOHIL PUR CULVERT,3.0,B,0.2976982694116274,0.0,70323
BATHBARIA BOX CULVERT,3.0,A,0.2979344147508461,0.0,70325
Shasaugtachha culvert,3.175,A,0.0019120450140611737,0.0,28249
PAZGACIA SLAB CULVERT,2.7,C,0.0038204288600724454,0.0,28256
MATIARA SLAB CULVERT,2.7,B,0.05215333887085001,0.0,28020
SILONIA BOX CVLVERT,45.565000000000005,A,0.050340145394136185,0.0,28023
AMIR GOAN SLAB CULVERT,2.8,C,0.04852329074937246,0.0,28024
BAKER BAZAR BOX CULVERT,3.0,A,0.046702774936558826,0.0,28024
Matuvhuia Bridge,48.71,A,0.04487859795569529,0.0,28020
CHONG ARPULL BOX CULVERT,3.0,C,0.04305075980678186,0.0,28016
DAGHANBUIYA SLAB CULVERT,4.4,C,0.04121926048981852,0.0,28021
RAMNAGAR BRIGE,6.0,A,0.039384100004805286,0.0,28021
RAMNAGAR SIAB CULVERT,7.55,A,0.037545278351742144,0.0,28020
BHUYAIN DIGI CULVERT,3.1,C,0.035702795530629106,0.0,28017
COLLANDI Bridge,7.5,C,0.03385665154146616,0.0,28016
SANBAG CULVERT,2.8,B,0.032006846384253315,0.0,28014
SOMIR BAZAR SLAB CULVERT,2.5,A,0.03015338005899057,0.0,28012
SHIBPUR SLAB CULVERT,2.7,C,0.028296252565677922,0.0,28020
BAROPAL SLAB CULVERT,9.1,A,0.026435463904315372,0.0,28017
SONYGOFULL CULVERT,3.0,B,0.024571014074902923,0.0,28022
PASHIMSIB PUR,6.0,C,0.022702903077440568,0.0,28017
HAZIPUR CULVERT,3.2,B,0.020831130911928314,0.0,28015
Chowmohoni Bazar(right),20.5,A,0.018955697578366158,0.0,28019
krimpur Bridge,38.2,B,0.0170766030767541,0.0,28018
ALIPUR BOX CULVERT,4.8,A,0.015193847407092141,0.0,28014
DARMACHPUR CULVERT,3.2,C,0.01330743056938028,0.0,28028
MAMZAN BIBO BOX CULVERT,10.8,B,0.011417352563618515,0.0,28018
BARIPOLE BOX,7.800000000000001,D,0.00952361338980685,31437.93989727677,28018
TOWN HALL MORE CULVERT,3.7,C,0.007626213047945284,0.0,28010
GAPTANG BOX CULVERT,5.0,A,0.005725151538033816,0.0,28008
Dotter Hut Bridge,9.195,D,0.0038204288600724454,28910.58169133969,28023
UTTOR SONAPUR SLAB CULVERT,2.5,B,0.0019120450140611737,0.0,28011
MODONPUR,12.8,C,0.005699523361684503,0.0,1479
MODONPUR COLLEGE,6.25,A,0.004936169823279995,0.0,1479
LALADI CULVERT,6.1,A,0.004555408346090216,0.0,1479
KHAJLA PUR,6.0,A,0.0041819692050002405,0.0,1479
KAZI PARA,6.1,A,0.0038103606479352155,0.0,1479
BOSTROL CULVERT,6.0,A,0.003438752090870191,0.0,1479
BRAAMAN,7.533333333333334,A,0.00476684080097204,0.0,1478
MAZIPARA,4.6,A,0.037545278351742144,0.0,28198
CHAPRA,4.5,A,0.035702795530629106,0.0,28205
CHAPRY,4.5,A,0.03385665154146616,0.0,28204
POLKHAN,5.4,A,0.032006846384253315,0.0,28201
GOLLAR,6.0,A,0.03015338005899057,0.0,28209
KEAFON,5.3,A,0.028296252565677922,0.0,28207
ULAKOLA,106.75,A,0.026435463904315372,0.0,28198
SHAMARSINGH,4.5,A,0.024571014074902923,0.0,28205
MADANPUR,89.625,A,0.022702903077440568,0.0,28203
NARAYAN ROLI,5.0,A,0.020831130911928314,0.0,28198
SHAMMUDDA,2.833333333333333,A,0.018955697578366158,0.0,28203
SHAMUDDA,3.4,A,0.0170766030767541,0.0,28198
DIRAJGRAM,5.0,A,0.015193847407092141,0.0,28194
DIRASURAM,8.0,A,0.01330743056938028,0.0,28202
BASURA,4.5,A,0.011417352563618515,0.0,28199
JUGITALA,6.5,A,0.00952361338980685,0.0,28196
MOGORKHAL,3.0,A,0.007626213047945284,0.0,28195
BOGRA,3.0,A,0.005725151538033816,0.0,28203
BOGRA-3 BOX CULVERT,3.0,A,0.0038204288600724454,0.0,28203
NOWZAR-2,3.0,A,0.0019120450140611737,0.0,28199
TANARI BOTTOLA CULVERT,2.4,C,0.09457163189701134,0.0,28048
BALUCHARA,3.0,A,0.09284630645349516,0.0,28057
BALUCHARA,15.54,A,0.09111731984192907,0.0,28056
AMAR BAZAR,3.65,A,0.08938467206231308,0.0,28058
BORDIGHIR PAR,4.5,C,0.08764836311464719,0.0,28054
BORODIGHIR PAR,7.4,C,0.0859083929989314,0.0,28061
PASHIM CHARAKUL CUL,8.1,A,0.08416476171516571,0.0,28055
PASSIM SURAGOL,9.4,B,0.08241746926335011,0.0,28054
FATEPUR,11.7,A,0.08066651564348461,0.0,28051
ALALPARA BOX CUL,6.0,A,0.0789119008555692,0.0,28053
11 MILE BOX CULVERT,6.65,C,0.07715362489960391,0.0,28053
SHAZZAPUR SLAB CULVERT,9.5,B,0.0753916877755887,0.0,28053
Subadaggu Bridge,63.86,C,0.0736260894835236,0.0,28052
Isapur Bridge,34.2,C,0.07185683002340859,0.0,28050
FOUZIA BAZAR BAILY BRIDGE,37.3,C,0.07008390939524368,0.0,28048
Sardargat Bridge,52.845,C,0.06830732759902888,0.0,28045
Miarghat Bridge,25.3,C,0.06652708463476416,0.0,28056
MANGHATA BOX CULVERT,5.533333333333334,A,0.06474318050244955,0.0,28052
Gohiro Steei Bridge,37.78,A,0.06295561520208504,0.0,28051
Boropool Bridge,24.345,C,0.06116438873367062,0.0,28050
Dabbo Bridge,14.215,C,0.059369501097206304,0.0,28057
SULTAN PUR CULVERT,14.466666666666669,A,0.05757095229269208,0.0,28056
ROYZON BOT TOLA,9.4,A,0.05576874232012796,0.0,28054
GALINAGAR,12.2,C,0.053962871179513934,0.0,28049
ODIL NOGOR BUS TAND 2,7.166666666666667,C,0.05215333887085001,0.0,28055
Rauzan dalarmuk Bridge,15.1,A,0.050340145394136185,0.0,28059
GODARPUR ARCH MASONARY,4.0,D,0.04852329074937246,29265.440969523985,28060
GODAR PAR,10.3,A,0.046702774936558826,0.0,28057
CHEEK POST ARSH MASONARY,5.775,C,0.04487859795569529,0.0,28057
Morartak,4.166666666666667,C,0.04305075980678186,0.0,28055
Chairman Gate 2,3.75,A,0.04121926048981852,0.0,28060
BETBEAINA BOX CULVERT,12.3,A,0.039384100004805286,0.0,28058
SUP NALA SUBMARGE,3.566666666666667,A,0.037545278351742144,0.0,28057
SIKDAR PARA (2) CULVERT,10.4,A,0.035702795530629106,0.0,28052
RAMGONA BOX CULVERT,3.6,A,0.03385665154146616,0.0,28057
THANDA SORI,1.9,A,0.032006846384253315,0.0,28054
THANDA CHORI SLAB,3.75,A,0.03015338005899057,0.0,28054
RANIRHAT BRIDGE,33.666666666666664,D,0.028296252565677922,77736.65426718204,28072
RANIRAT ARCK,8.0,A,0.026435463904315372,0.0,28058
SADAK NAGAR CUL,2.25,A,0.024571014074902923,0.0,28055
MOGOY CHORI,11.2,A,0.022702903077440568,0.0,28053
Mogachhari Bridge,10.2,B,0.020831130911928314,0.0,28048
MOGI CHORI,3.0,A,0.018955697578366158,0.0,28057
MOGI CHORI,3.0,A,0.0170766030767541,0.0,28050
GARRA ARCH,12.9,C,0.015193847407092141,0.0,28049
GHAGRA ARCH MASO,4.333333333333333,A,0.01330743056938028,0.0,28057
GAIYA CHARA,2.25,C,0.011417352563618515,0.0,28049
COLABAGAN ARCH MASONRY(R),4.166666666666667,A,0.00952361338980685,0.0,28049
MOIS PARA ARCH MASONRY,1.6,B,0.007626213047945284,0.0,28046
BOTH BANI CULVERT,2.0,A,0.005725151538033816,0.0,28053
CHITTA ARCH MASONRY,1.5,A,0.0038204288600724454,0.0,28052
Manikchhari Bridge,75.55,B,0.0019120450140611737,0.0,28046
Jatramura Bridge,36.7,C,0.1838542488999334,0.0,74428
Gola kandail Bridge.,11.45,C,0.18350186147513037,0.0,74391
ADURI BOX CULVERT,4.9,B,0.18316274578450822,0.0,74402
ADURI BOX CULVERT,3.5,B,0.18282729126193598,0.0,74393
BANTI BOX CULVERT,3.4,A,0.17728245225035982,0.0,71219
Banti Bridge,37.625,C,0.17685043442047144,0.0,71217
PUTCHRUCLAI CULVERT,4.5,A,0.17642116246662046,0.0,71223
SON PARA,8.3,B,0.17599005992874453,0.0,71221
FURINGDIA BOX CULVERT,8.3,A,0.17555804209885612,0.0,71221
PURINDA BAZAR BOX CULVERT,6.0,A,0.1751260242689677,0.0,71218
SHAT GRAM BOX CULVERT,4.0,B,0.17469675231511675,0.0,71214
BAGBARI BOX CULVERT,4.0,A,0.17426839565327823,0.0,71221
KANDA PARA BOX CULVERT,3.0,A,0.17384003899143974,0.0,71218
KURIRPARA BOX CULVERT,2.5,A,0.1734171740816761,0.0,71209
PANCNDANA BRIDGE,11.933333333333332,B,0.17299888563197482,0.0,71215
UTTAR BAYANDA CULVERT,3.6,A,0.17258151247428602,0.0,71206
BAGDI BOX CULVERT,12.7,A,0.17216413931659721,0.0,71194
BAGDI - 2 CULVERT,3.0,A,0.17174676615890844,0.0,71195
Basail Bridge,14.45,A,0.1713266471251822,0.0,71191
BALANAGAR BRIDGE,36.25,C,0.1709056127994435,0.0,71205
KARAR CHAR CULVERT (2),9.05,A,0.1704845784737048,0.0,71194
PATUAR PAR CULVERT,3.2,A,0.17006354414796612,0.0,71202
SAYED NAGAR CULVERT,3.25,B,0.16964250982222742,0.0,71201
SAYED NAGOR CULVERT,8.066666666666668,A,0.16921872962045129,0.0,71210
ITAKHOLA CULVERT,7.3,A,0.1687940341266627,0.0,71208
SHASPUR CULVERT,3.25,A,0.16836659275683666,0.0,71207
GASHIRDIA BOX CULVERT,4.1,A,0.16793823609499817,0.0,71208
SIMBI RCC GIRDER,57.725,B,0.16750713355712224,0.0,71211
KUNDAR PARA (1) BOX CULVERT,2.95,A,0.16707511572723382,0.0,71213
HAZI BAGAN CULVERT,9.55,A,0.166640352021308,0.0,71209
SHRISTIGAR BOX CULVERT,9.55,A,0.16724536004155427,0.0,71212
HAGIBAGAN BOX CULVERT,3.0,A,0.1681945178584913,0.0,71207
CHITAMNI BOX CULVERT,5.4,A,0.16914276038341583,0.0,71206
CHAITANUE BOX CULVERT,11.0,A,0.17008825703230296,0.0,71206
KAMARTEK BOX CULVERT,7.3,A,0.1710328383891776,0.0,71207
GABTALI BOX CULVERT,5.375,A,0.17197741974605224,0.0,71209
MARGAL BOX CULVERT,4.0,A,0.17292200110292688,0.0,71207
BARMANERTEK BOX CULVERT,10.875,A,0.1738638365837641,0.0,71212
BITIMARGAL BOX CULVERT,3.5,A,0.17480201089655142,0.0,71206
Bridge Over Arial,91.105,C,0.17573926991732625,0.0,71204
BARAICHA CULVERT,4.0,A,0.17667378306206366,0.0,71210
KHAMACHOR BRIDGE,22.6,A,0.17760463503875118,0.0,71214
DARIKANDI CULVERT,7.3,A,0.1785345717234262,0.0,71211
Noya Kandi Bridge,13.65,A,0.17946176253206383,0.0,71215
PATILA DUA BRIDGE,11.5,B,0.18038803804868897,0.0,71215
NARAYERPUR CULVERT,4.0,A,0.18131156768927667,0.0,71204
MUNDABAD BOX CULVERT,3.6,A,0.1822341820378519,0.0,71207
Mahmudabad Bridge,9.925,A,0.18315405051038972,0.0,71212
mundubus 5 boxculvert,7.3,B,0.18407300369091503,0.0,71217
OLD BRAMMAPULRA,116.2025,C,0.18498921099540294,0.0,71219
LAXMEPUR CULVERT,5.333333333333333,A,0.18590175713184096,0.0,71223
NEAR BHAIRAB SLAB CULVERT,469.0,A,0.18681338797626648,0.0,71225
BHAIROB SIDE CULVERT,3.1125,A,0.187725018820692,0.0,71221
SONAROMPUR,4.6,A,0.18863390378908013,0.0,71222
SUNARAMPUR CULVERT,41.45,C,0.18953912758941832,0.0,71211
SUNSRAMPUR CULVERT,4.625,A,0.19044343609774403,0.0,71216
SOHAGPUR 2,12.5,A,0.19134499873003233,0.0,71228
KAMORA,12.3,A,0.19224564607030817,0.0,71217
KHARIALA 2,6.223333333333334,A,0.19314354753454654,0.0,71214
BATHTOLA-2 BOX CULVERT,7.8,A,0.1940405337067725,0.0,71215
MALIHATA BOX CULVERT,4.5,B,0.1949375198789984,0.0,71211
MALIHATA BOX CULVERT,9.3,A,0.19583450605122432,0.0,71218
KUTTAPARCA CULVERT,3.6,A,0.1967287463474128,0.0,71211
Kuttu para Bridge,22.96,C,0.4134419784952142,0.0,134304
GURAICHARI,3.0,A,0.41264292856832313,0.0,134320
Khalkata Bridge,22.95,C,0.4118402174733822,0.0,134318
Raboa Bridge,17.5,A,0.4110338452103913,0.0,134326
Bari vara Bridge,43.88,C,0.4102238117793506,0.0,134325
BARIUSE BOX CULVERT,23.375,B,0.4094101171802599,0.0,134325
BARURA BOX CULVERT,11.225,A,0.40859276141311934,0.0,134325
Titas Bridge,114.375,C,0.4077717444779289,0.0,134319
RAZABAZAR BOX CULVERT,4.0,C,0.4069470663746885,0.0,134309
BOE SHASY BOX CULVERT,10.4,A,0.40611872710339825,0.0,134322
DABISOR BOX CULVERT,37.25,A,0.4052867266640581,0.0,134314
Rampur Bridge-2,35.01,B,0.404451065056668,0.0,134313
Khilsima Bridge,15.515,C,0.40361174228122804,0.0,134311
Lohor Bridge,64.58,A,0.4027687583377382,0.0,134300
BULUNTI 2 BOX CULVERT,4.0,A,0.4019221132261984,0.0,134305
BURUNDI (3) BOX CULVERT,9.3,A,0.4010718069466087,0.0,134295
SHASHI BOX CULVERT,7.9,B,0.40021783949896916,0.0,134310
BILPASA CULVERT,9.0,A,0.39936021088327966,0.0,134305
AMTOLI CULVERT,3.5,A,0.3984989210995403,0.0,134304
ARINAGAR CULVERT,7.15,A,0.39763397014775104,0.0,134300
Madhab pur Bridge,68.09,C,0.39676535802791185,0.0,134312
KODHMADAB PUR,3.0,A,0.39589308474002277,0.0,134304
MADABPUR (KACHARI),19.4,C,0.39501715028408374,0.0,134308
Mirnagar Bridge,36.7,C,0.39413755466009487,0.0,134304
HARIA BOX CULVERT,4.0,A,0.3932542978680561,0.0,134304
UNDHIURA P C G BRIDGE,30.0,B,0.3923673799079674,0.0,134307
DOKHIN BEDHOSA,25.0,B,0.3914768007798288,0.0,134303
BEGURA 2 PC GIRDER BRIDGE,40.7,A,0.3905825604836403,0.0,134295
BEGURGA 1 PC GIRDER BRIDGE,22.8,A,0.3896846590194019,0.0,134301
WORLDKOAL CULVERT,2.0,B,0.3887830963871136,0.0,134304
JAGADISHPUR,4.866666666666666,A,0.3878778725867754,0.0,134301
JAGADISHPUR 2 BOX CULVERT,6.609999999999999,A,0.38696898761838733,0.0,134300
NARAONPUR CULVERT,5.9,A,0.36173896329450206,0.0,122499
ITAKHOLA CULVERT,2.9000000000000004,A,0.3607623467171908,0.0,122498
BANGADOBA BOX CULVERT,11.22,A,0.35978389955585455,0.0,122497
PATONPUR,4.859999999999999,A,0.35880453710250587,0.0,122506
NOWA PARA BOX CULVERT,4.0625,A,0.35782517464915714,0.0,122501
SHAPUR,16.4,A,0.356843066319771,0.0,122497
HORITOLA BOX CULVERT,5.625,A,0.35585729682233497,0.0,122495
SHIBPUR BOX CULVERT,5.25,A,0.354867866156849,0.0,122504
SHIBPUR BOX CULVERT,1.6666666666666667,A,0.3538775201993506,0.0,122497
RIAZ NAGAR BOX CULVERT,4.05,A,0.35288442836581474,0.0,122501
JAJPUR BOX CULVERT,2.7,A,0.35188767536422905,0.0,122496
CHARA BOX CULVERT,3.25,A,0.3508900070706308,0.0,122501
GORIPUR BOX CULVERT,2.3,B,0.3498923387770326,0.0,122498
LEVEL CROSING BOX CULVERT,2.6666666666666665,A,0.34889467048343437,0.0,122513
Shutan Bazar Bridge,83.3,A,0.34789700218983616,0.0,122506
SATANKONADI BRIDGE,2.566666666666667,A,0.3468965880202005,0.0,122507
NURPUR CULVERT,3.4000000000000004,A,0.34589525855855235,0.0,122514
BORCLAR CULVERT,12.5,A,0.3448966749729417,0.0,122489
BORCHAR,2.6,A,0.34389626080330604,0.0,122497
BISHOROAH BOX CULVERT,2.35,A,0.34289493134165794,0.0,122488
WORLD ROAD CULVERT,2.1,A,0.3418908560039724,0.0,122502
BIRAM CHAR BOX CULVERT,1.6,A,0.3408831194982369,0.0,122495
Shaistaganj Bridge,217.25,C,0.3398717218244516,0.0,122509
ADDIPASHA R C C BRIDGE,27.0,A,0.3395797436724719,0.0,110861
BASHUINA BOX CULVERT,7.3,C,0.3384932920536636,0.0,110860
BAINA BOX CULVERT,2.0,A,0.33740317926680535,0.0,110861
JOYPUR BOX CULVERT,6.866666666666666,A,0.3363094053118972,0.0,110863
RUPSANKAR BOX CULVERT,1.75,A,0.28479951672581744,0.0,93158
CHARGUY BOX CULVEFRT,7.15,A,0.283566618385013,0.0,93155
DOWLOTPUR PC BRIDGE,41.0,A,0.28233280475219613,0.0,93178
TOLAMPUR BOX CULVERT,7.2,A,0.2810962452433418,0.0,93165
JANJJALIA,4.35,A,0.27986151631851247,0.0,93160
ISLAMABAD,2.75,A,0.27862495680965815,0.0,93160
Chalta Bazar Bridge,30.75,B,0.27738473613275394,0.0,93172
CHALTA BAZAR BOX CULVERT,9.425,A,0.27614085428779983,0.0,93163
ADITPUR,19.0,A,0.2748933112747958,0.0,93168
MOSHIDOLONG,8.35,A,0.2736421070937419,0.0,93156
DOVEREL,2.6,A,0.27238724174463813,0.0,93165
SHOURATUL,5.375,A,0.2711287152274844,0.0,93161
PUTI JURRI,7.666666666666667,A,0.2698692734183182,0.0,93164
PUTA JURI SCHOOL,4.6000000000000005,A,0.268609831609152,0.0,93158
RAJSURAT BOX CULVERT,11.5,A,0.2673476439239484,0.0,93163
SUCK CHAR BOX CULVERT,2.45,A,0.2660872868227697,0.0,93162
BROCHAR BOX CULVERT,8.0,A,0.2648278450136035,0.0,93166
Rokonpur Bridge,7.575,B,0.26356840320443736,0.0,93160
BURIMA BOX CULVERT,4.136,A,0.2623062155192337,0.0,93175
BOROKADI BOX CULVERT,20.8,A,0.26104585841805505,0.0,93172
Paniunda Bridge,13.85,B,0.25978641660888885,0.0,93178
KURAGU BOX CULVERT,2.466666666666667,A,0.25852422892368526,0.0,93173
SATAIHUL,4.844444444444445,A,0.25726112594646916,0.0,93172
MARAURA,3.1,A,0.2560007688452905,0.0,93168
DEWPARA CULVERT,5.08,A,0.25473858116008685,0.0,93164
KANDIGOAN,8.866666666666667,A,0.25347273230683337,0.0,93161
AUGON BOX CULVERT,2.0,A,0.25220871403760475,0.0,93164
DEVPARA BOXCULVERT,3.083333333333333,A,0.25094286518435127,0.0,93162
NOLSUZA 2 CULVERT,2.58,A,0.24967610103908527,0.0,93156
SHADARGHAT 1,63.76666666666667,A,0.24840933689381928,0.0,93162
VHARDEV CULVERT,1.5,A,0.2471453186245907,0.0,93163
BANAODAB GUPLAR BRIDGE,12.0,A,0.24587946977133718,0.0,93162
Ratunpur -3 Bridge,8.0,B,0.24461270562607118,0.0,93162
RUSTOM PUR RCC GIRDER BRIDGE,24.5,A,0.24334594148080518,0.0,93159
anukandi,3.3433333333333337,A,0.24207643145950178,0.0,93170
AUSKANDI BOX CULVERT,3.0666666666666664,A,0.24080326027014845,0.0,93174
Minazpur Bridge,38.0,A,0.23953191966482007,0.0,93175
MIRAZPUR 1,5.1,A,0.23825874847546674,0.0,93171
JALALPUR,18.4,A,0.23698740787013836,0.0,93175
Chaar Nopul Bridge,15.0,A,0.23571423668078506,0.0,93179
PATUA ADARSHAW BOX CULVERT,9.3,A,0.23443740432338184,0.0,93184
Aminnagar Bridge,30.0,B,0.23315965667396613,0.0,93188
Gram Sherpur Bridge,16.75,A,0.231879163148513,0.0,93188
SHERPWR BOX CULVERT,4.0,A,0.23059500845500996,0.0,93187
Sherpur Bridge,282.35,D,0.2193030508971006,805687.4259924687,75580
Shadipur Bridge,159.85,D,0.21786695772952663,381088.004302214,75492
Katen Bridge,25.5,A,0.21642720339390278,0.0,75396
BAGUMPUR,2.0,A,0.21498378789022904,0.0,75392
Firozpur Bridge,62.5,C,0.21353671121850537,0.0,75384
ONISH MILL,22.0,A,0.21208597337873183,0.0,75396
FASTAM BOX CUL,10.233333333333333,A,0.21063157437090838,0.0,75397
BROMMON GRAM,13.75,A,0.209173514195035,0.0,75392
BRAMMOR GRAME BOX CULVERT,2.25,A,0.20771179285111174,0.0,75386
GOYALA BAZAR,3.0,A,0.20624641033913857,0.0,75398
GOYNAGAT BOXCULVERT,8.2,A,0.2047773666591155,0.0,75402
TAJPUR BAZAR BOX,3.0,A,0.20330466181104254,0.0,75399
CHANDPUR BOX CULVERT,7.2,A,0.20182829579491968,0.0,75404
SIMMANPUR BOX CULVERT,4.125,A,0.2003482686107469,0.0,75393
MOHAMMAD PUR CULVERT,2.0,A,0.19886458025852424,0.0,75386
DAYA MIR BOX CULVERT,1.5,A,0.19737723073825167,0.0,75402
DAYAMIR BOX CULVERT,3.533333333333333,A,0.19588622004992917,0.0,75403
FURRA BAZAR CULVERT,2.0,A,0.1943915481935568,0.0,75392
KURRZ BAZAR BOX CULVERT,2.0,A,0.19289321516913452,0.0,75402
NAZIR BAZAR,12.4,C,0.19139122097666234,0.0,75405
KUTUB PUR BOX CULVERT,2.5,A,0.18988556561614026,0.0,75402
ROSID PUR BOX CULVERT,18.6,A,0.18837624908756828,0.0,75399
LALA BAZAR START,2.5,A,0.18686327139094638,0.0,75410
LALA BAZAR,11.8,B,0.18534663252627462,0.0,75404
LALA BAZAR,2.0,A,0.1838263324935529,0.0,75414
LALA BAZAR,3.0,B,0.18230237129278132,0.0,75418
LALA BAZAR,12.2,B,0.18077474892395984,0.0,75422
KETLIL CULVERT,3.0,A,0.17924346538708844,0.0,75420
Teli Bazar Bridge,21.4,A,0.17770852068216714,0.0,75414
CHANDRIPUR,1.5,A,0.17616991480919594,0.0,75431
FIRUS PUR 1,4.5,B,0.17462764776817485,0.0,75425
SYHAT RAIL LINE OVER BRIDGE,21.0,A,0.17308171955910384,0.0,75422
KADAMTALY CULVERT,153.85,A,0.08938467206231308,0.0,27916
SUCLTY BOX CULVERT,6.9,A,0.08764836311464719,0.0,27914
MIRA BAZAR CULVERT,4.475,A,0.0859083929989314,0.0,27908
TILA GOR BOX CULVERT,4.05,A,0.08416476171516571,0.0,27902
ISLAM PUR BOX CULVERT,2.0,A,0.08241746926335011,0.0,27906
CHAMILI BAG BOX CULVERT,6.0,A,0.08066651564348461,0.0,27904
Hatim Para Bridge,8.925,C,0.0789119008555692,0.0,27902
KHASDIMNAGAR,11.7,A,0.07715362489960391,0.0,27897
BEEIK ALAKA BRIDGE,9.0,C,0.0753916877755887,0.0,27904
KHIDIR PUR BOX CULVERT,3.0,A,0.0736260894835236,0.0,27904
HATIMA BOX CULVERT,10.2,A,0.07185683002340859,0.0,27903
PILOR CHAK BOX CULVERT,7.725,B,0.07008390939524368,0.0,27900
BOTESSOR BOX CULVERT,3.0,A,0.06830732759902888,0.0,27907
PULI BOX CULVERT,7.625,A,0.06652708463476416,0.0,27905
THAKURRAMATI BOX CULVERT,3.0,A,0.06474318050244955,0.0,27902
THAKURAMATI BOX CULVERT,6.575,A,0.06295561520208504,0.0,27912
KHAN BAGAN,6.5,A,0.06116438873367062,0.0,27909
PANI CHARA,9.0,A,0.059369501097206304,0.0,27907
OMON PUR,6.85,A,0.05757095229269208,0.0,27902
OMON PUR,3.0,A,0.05576874232012796,0.0,27910
HORIPUR,4.5,A,0.053962871179513934,0.0,27909
Haripur Bridge,90.8,A,0.05215333887085001,0.0,27909
Korish Bridge,82.0,B,0.050340145394136185,0.0,27906
SALI RCC GIDER BRIDGE,36.3,B,0.04852329074937246,0.0,27912
Goyali Bridge,36.0,C,0.046702774936558826,0.0,27909
Damri Bridge,55.5,B,0.04487859795569529,0.0,27912
DIGIR PAR,12.4,A,0.04305075980678186,0.0,27909
DAMA BOX CULVERT,7.6,A,0.04121926048981852,0.0,27908
borbos bazer,9.1,A,0.039384100004805286,0.0,27917
Darbast Bazar Bridge,21.75,B,0.037545278351742144,0.0,27913
DORPOS SUBMARCH,3.0,A,0.035702795530629106,0.0,27913
SARI GHAT,21.4,A,0.03385665154146616,0.0,27912
Sari Ghat Bridge,190.5,B,0.032006846384253315,0.0,27920
ERABOTY,26.0,B,0.03015338005899057,0.0,27918
SUBMARGE CULVERT,3.0,A,0.028296252565677922,0.0,27915
BORO GUNG STEEL BEAM AND RCC SLAB,87.2,A,0.026435463904315372,0.0,27922
Lamapara Bridge,23.9,A,0.024571014074902923,0.0,27922
CHING GIL STEEL BEAM AND RCC SLAB,79.0,A,0.022702903077440568,0.0,27920
MUKTTAR PUR RCC GIDER BRIDGE,14.4,A,0.020831130911928314,0.0,27920
BILAY MORE STEEL BEAM AND RCC SLAB,63.5,B,0.018955697578366158,0.0,27916
Rang Pani Bridge,33.666666666666664,A,0.0170766030767541,0.0,27921
Bangla Bazar Bridge,81.0,A,0.015193847407092141,0.0,27919
Asum Bazar Bridge,36.5,B,0.01330743056938028,0.0,27919
NOLJURI,39.5,A,0.011417352563618515,0.0,27910
Noljuri Bridge,24.5,A,0.00952361338980685,0.0,27910
LRP282,3.5,A,0.007626213047945284,0.0,27912
LRP283,2.75,A,0.005725151538033816,0.0,27910
LRP284,5.666666666666667,A,0.0038204288600724454,0.0,27908
LRP285,16.666666666666668,A,0.0019120450140611737,0.0,27906
JOGIDISH PUR TEMORIA,4.0,C,0.025720620842572064,0.0,1523
TELARIA CHARA,18.816666666666663,B,0.023867154517309315,0.0,1523
DOKHIR SHURMA CULVERT,9.5,B,0.022010027023996667,0.0,1523
SURMA CULVERT,2.25,B,0.02014923836263412,0.0,1523
20 NOVEMBER AMTOLI,9.5,B,0.018932815278054273,0.0,1522
CHADCHURY CULVERT,3.0,C,0.01793423169244358,0.0,1522
SATH SARI,13.8,A,0.016933817522807933,0.0,1524
CHANTRI CHARA CULVERTR,6.0,A,0.01593248806115981,0.0,1524
